Order_ID,Order_Date,Order_Month,Category,Region,Gross_Amount,Final_Status,Delivery_Days,Customer_Rating,Net_Revenue
ORD03878,2023-10-05,2023-10,Thời trang,Hải Phòng,2520000.0,Delivered,1,3.0,2520000.0
ORD03879,2023-08-21,2023-08,Điện thoại & Phụ kiện,Hải Phòng,3260000.0,Delivered,4,5.0,3260000.0
ORD03880,2023-01-17,2023-01,Mỹ phẩm,Đà Nẵng,2670000.0,Returned,12,0.0,0.0
ORD03881,2023-02-28,2023-02,Thời trang,Hà Nội,4260000.0,Delivered,10,3.0,4260000.0
ORD03882,2023-03-31,2023-03,Thời trang,TP.HCM,4650000.0,Delivered,4,4.0,4650000.0
ORD03883,2023-07-18,2023-07,Điện thoại & Phụ kiện,Cần Thơ,1990000.0,Delivered,5,3.0,1990000.0
ORD03884,2023-12-28,2023-12,Điện thoại & Phụ kiện,Hà Nội,4980000.0,Delivered,6,5.0,4980000.0
ORD03885,2023-01-26,2023-01,Điện thoại & Phụ kiện,Hà Nội,3860000.0,Delivered,4,3.0,3860000.0
ORD03886,2023-01-25,2023-01,Mỹ phẩm,Cần Thơ,3240000.0,Delivered,6,1.0,3240000.0
ORD03887,2023-10-28,2023-10,Điện thoại & Phụ kiện,TP.HCM,3050000.0,Delivered,10,4.0,3050000.0
ORD03888,2023-12-05,2023-12,Thời trang,Hà Nội,1860000.0,Returned,7,0.0,0.0
ORD03889,2023-09-24,2023-09,Điện thoại & Phụ kiện,Hải Phòng,4980000.0,Delivered,3,5.0,4980000.0
ORD03890,2023-06-30,2023-06,Thời trang,Hải Phòng,2970000.0,Delivered,9,3.0,2970000.0
ORD03891,2023-12-26,2023-12,Thời trang,Cần Thơ,3030000.0,Delivered,8,3.0,3030000.0
ORD03892,2023-03-09,2023-03,Điện thoại & Phụ kiện,TP.HCM,3570000.0,Delivered,1,2.0,3570000.0
ORD03893,2023-12-17,2023-12,Điện thoại & Phụ kiện,Cần Thơ,2160000.0,Delivered,13,3.0,2160000.0
ORD03894,2023-11-17,2023-11,Điện thoại & Phụ kiện,Hà Nội,2240000.0,Delivered,2,1.0,2240000.0
ORD03895,2023-02-18,2023-02,Thời trang,Hải Phòng,3530000.0,Delivered,2,5.0,3530000.0
ORD03896,2023-06-24,2023-06,Thời trang,Đà Nẵng,1500000.0,Returned,10,0.0,0.0
ORD03897,2023-02-21,2023-02,Điện thoại & Phụ kiện,Cần Thơ,940000.0,Delivered,9,3.0,940000.0
ORD03898,2023-04-12,2023-04,Thời trang,Đà Nẵng,1910000.0,Delivered,12,4.0,1910000.0
ORD03899,2023-08-04,2023-08,Điện thoại & Phụ kiện,Đà Nẵng,3410000.0,Canceled,9,0.0,0.0
ORD03900,2023-07-07,2023-07,Điện thoại & Phụ kiện,Hải Phòng,1370000.0,Delivered,9,1.0,1370000.0
ORD03901,2023-02-26,2023-02,Điện thoại & Phụ kiện,Cần Thơ,2780000.0,Delivered,1,1.0,2780000.0
ORD03902,2023-02-16,2023-02,Mỹ phẩm,Đà Nẵng,480000.0,Delivered,7,2.0,480000.0
ORD03903,2023-06-08,2023-06,Điện thoại & Phụ kiện,Hà Nội,320000.0,Delivered,12,3.0,320000.0
ORD03904,2023-06-23,2023-06,Điện thoại & Phụ kiện,TP.HCM,2510000.0,Delivered,11,1.0,2510000.0
ORD03905,2023-08-30,2023-08,Điện thoại & Phụ kiện,TP.HCM,3750000.0,Delivered,13,3.0,3750000.0
ORD03906,2023-10-09,2023-10,Điện thoại & Phụ kiện,Hải Phòng,1160000.0,Returned,3,0.0,0.0
ORD03907,2023-08-29,2023-08,Thời trang,Cần Thơ,3570000.0,Delivered,11,3.0,3570000.0
ORD03908,2023-01-05,2023-01,Điện thoại & Phụ kiện,Cần Thơ,1510000.0,Canceled,9,0.0,0.0
ORD03909,2023-03-25,2023-03,Điện thoại & Phụ kiện,TP.HCM,1540000.0,Canceled,8,0.0,0.0
ORD03910,2023-11-04,2023-11,Thời trang,Hà Nội,2890000.0,Delivered,3,5.0,2890000.0
ORD03911,2023-12-27,2023-12,Điện thoại & Phụ kiện,TP.HCM,2540000.0,Canceled,1,0.0,0.0
ORD03912,2023-09-05,2023-09,Mỹ phẩm,TP.HCM,4510000.0,Delivered,9,3.0,4510000.0
ORD03913,2023-02-23,2023-02,Thời trang,Cần Thơ,2000000.0,Returned,13,0.0,0.0
ORD03914,2023-06-10,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,2990000.0,Delivered,10,5.0,2990000.0
ORD03915,2023-08-14,2023-08,Thời trang,Hà Nội,1880000.0,Returned,1,0.0,0.0
ORD03916,2023-01-15,2023-01,Điện thoại & Phụ kiện,Cần Thơ,1210000.0,Delivered,3,5.0,1210000.0
ORD03917,2023-08-12,2023-08,Thời trang,TP.HCM,2230000.0,Canceled,13,0.0,0.0
ORD03918,2023-03-02,2023-03,Thời trang,Đà Nẵng,1470000.0,Delivered,6,5.0,1470000.0
ORD03919,2023-05-02,2023-05,Điện thoại & Phụ kiện,Hà Nội,3830000.0,Delivered,6,1.0,3830000.0
ORD03920,2023-10-04,2023-10,Thời trang,Hải Phòng,2090000.0,Delivered,11,3.0,2090000.0
ORD03921,2023-02-15,2023-02,Mỹ phẩm,Hà Nội,4140000.0,Delivered,10,1.0,4140000.0
ORD03922,2023-10-21,2023-10,Nhà cửa & Đời sống,Hà Nội,4300000.0,Delivered,4,4.0,4300000.0
ORD03923,2023-03-03,2023-03,Thời trang,TP.HCM,160000.0,Delivered,2,5.0,160000.0
ORD03924,2023-03-27,2023-03,Thời trang,TP.HCM,3550000.0,Delivered,13,5.0,3550000.0
ORD03925,2023-07-29,2023-07,Điện thoại & Phụ kiện,Hải Phòng,220000.0,Delivered,10,5.0,220000.0
ORD03926,2023-03-19,2023-03,Điện thoại & Phụ kiện,Hải Phòng,890000.0,Delivered,6,2.0,890000.0
ORD03927,2023-07-21,2023-07,Thời trang,Hải Phòng,2950000.0,Delivered,10,1.0,2950000.0
ORD03928,2023-10-29,2023-10,Điện thoại & Phụ kiện,Cần Thơ,1680000.0,Canceled,5,0.0,0.0
ORD03929,2023-08-11,2023-08,Nhà cửa & Đời sống,Cần Thơ,3980000.0,Delivered,13,2.0,3980000.0
ORD03930,2023-08-10,2023-08,Điện thoại & Phụ kiện,TP.HCM,4250000.0,Delivered,6,2.0,4250000.0
ORD03931,2023-01-03,2023-01,Điện thoại & Phụ kiện,TP.HCM,2810000.0,Delivered,7,3.0,2810000.0
ORD03932,2023-01-06,2023-01,Điện thoại & Phụ kiện,Hải Phòng,2100000.0,Canceled,11,0.0,0.0
ORD03933,2023-04-03,2023-04,Mỹ phẩm,Cần Thơ,1590000.0,Delivered,9,5.0,1590000.0
ORD03934,2023-01-08,2023-01,Thời trang,Đà Nẵng,4570000.0,Delivered,12,5.0,4570000.0
ORD03935,2023-08-23,2023-08,Thời trang,Cần Thơ,4370000.0,Delivered,12,3.0,4370000.0
ORD03936,2023-04-18,2023-04,Điện thoại & Phụ kiện,TP.HCM,3050000.0,Returned,7,0.0,0.0
ORD03937,2023-06-10,2023-06,Mỹ phẩm,Cần Thơ,3020000.0,Delivered,4,1.0,3020000.0
ORD03938,2023-07-28,2023-07,Điện thoại & Phụ kiện,TP.HCM,3430000.0,Delivered,10,5.0,3430000.0
ORD03939,2023-08-28,2023-08,Mỹ phẩm,Hải Phòng,2810000.0,Delivered,5,1.0,2810000.0
ORD03940,2023-11-27,2023-11,Thời trang,Hải Phòng,520000.0,Canceled,13,0.0,0.0
ORD03941,2023-11-29,2023-11,Điện thoại & Phụ kiện,Hải Phòng,4770000.0,Delivered,6,3.0,4770000.0
ORD03942,2023-02-19,2023-02,Thời trang,Đà Nẵng,3280000.0,Delivered,13,1.0,3280000.0
ORD03943,2023-01-11,2023-01,Thời trang,Đà Nẵng,240000.0,Delivered,9,5.0,240000.0
ORD03944,2023-12-17,2023-12,Điện thoại & Phụ kiện,TP.HCM,2570000.0,Returned,5,0.0,0.0
ORD03945,2023-06-05,2023-06,Mỹ phẩm,Hà Nội,1810000.0,Delivered,5,3.0,1810000.0
ORD03946,2023-03-11,2023-03,Thời trang,Đà Nẵng,2270000.0,Delivered,7,1.0,2270000.0
ORD03947,2023-06-18,2023-06,Điện thoại & Phụ kiện,TP.HCM,1460000.0,Delivered,2,3.0,1460000.0
ORD03948,2023-09-29,2023-09,Điện thoại & Phụ kiện,Cần Thơ,3300000.0,Delivered,3,5.0,3300000.0
ORD03949,2023-03-09,2023-03,Thời trang,Hải Phòng,2360000.0,Delivered,12,3.0,2360000.0
ORD03950,2023-12-21,2023-12,Thời trang,Hải Phòng,530000.0,Delivered,2,1.0,530000.0
ORD03951,2023-09-09,2023-09,Thời trang,Hải Phòng,290000.0,Delivered,10,5.0,290000.0
ORD03952,2023-02-17,2023-02,Thời trang,TP.HCM,1280000.0,Delivered,10,4.0,1280000.0
ORD03953,2023-07-03,2023-07,Thời trang,Hải Phòng,4630000.0,Canceled,12,0.0,0.0
ORD03954,2023-11-16,2023-11,Nhà cửa & Đời sống,Đà Nẵng,2430000.0,Delivered,2,4.0,2430000.0
ORD03955,2023-07-06,2023-07,Thời trang,Cần Thơ,4670000.0,Canceled,3,0.0,0.0
ORD03956,2023-03-31,2023-03,Mỹ phẩm,Hải Phòng,3770000.0,Delivered,6,5.0,3770000.0
ORD03957,2023-11-28,2023-11,Điện thoại & Phụ kiện,TP.HCM,3880000.0,Delivered,5,3.0,3880000.0
ORD03958,2023-05-19,2023-05,Điện thoại & Phụ kiện,Cần Thơ,4260000.0,Delivered,11,5.0,4260000.0
ORD03959,2023-12-23,2023-12,Điện thoại & Phụ kiện,Hải Phòng,3450000.0,Delivered,13,2.0,3450000.0
ORD03960,2023-03-30,2023-03,Thời trang,Hà Nội,3650000.0,Delivered,5,3.0,3650000.0
ORD03961,2023-10-01,2023-10,Mỹ phẩm,Hải Phòng,2710000.0,Delivered,2,3.0,2710000.0
ORD03962,2023-01-19,2023-01,Điện thoại & Phụ kiện,Đà Nẵng,920000.0,Canceled,2,0.0,0.0
ORD03963,2023-11-07,2023-11,Điện thoại & Phụ kiện,Cần Thơ,400000.0,Delivered,12,1.0,400000.0
ORD03964,2023-12-24,2023-12,Mỹ phẩm,Đà Nẵng,3310000.0,Delivered,1,5.0,3310000.0
ORD03965,2023-06-03,2023-06,Điện thoại & Phụ kiện,Hà Nội,2830000.0,Delivered,3,5.0,2830000.0
ORD03966,2023-09-17,2023-09,Thời trang,Hà Nội,2430000.0,Canceled,12,0.0,0.0
ORD03967,2023-04-18,2023-04,Thời trang,Đà Nẵng,370000.0,Delivered,12,1.0,370000.0
ORD03968,2023-10-12,2023-10,Mỹ phẩm,Cần Thơ,2610000.0,Canceled,11,0.0,0.0
ORD03969,2023-02-28,2023-02,Điện thoại & Phụ kiện,Hà Nội,3330000.0,Delivered,7,3.0,3330000.0
ORD03970,2023-05-05,2023-05,Điện thoại & Phụ kiện,Hà Nội,2620000.0,Canceled,11,0.0,0.0
ORD03971,2023-12-20,2023-12,Thời trang,Hải Phòng,4580000.0,Delivered,5,2.0,4580000.0
ORD03972,2023-09-30,2023-09,Nhà cửa & Đời sống,TP.HCM,2480000.0,Delivered,7,5.0,2480000.0
ORD03973,2023-04-17,2023-04,Thời trang,Hà Nội,4990000.0,Returned,9,0.0,0.0
ORD03974,2023-10-26,2023-10,Điện thoại & Phụ kiện,Cần Thơ,3790000.0,Delivered,6,1.0,3790000.0
ORD03975,2023-09-02,2023-09,Thời trang,Cần Thơ,4730000.0,Delivered,2,5.0,4730000.0
ORD03976,2023-12-02,2023-12,Nhà cửa & Đời sống,Hải Phòng,4380000.0,Delivered,1,4.0,4380000.0
ORD03977,2023-09-04,2023-09,Mỹ phẩm,Cần Thơ,3230000.0,Delivered,1,5.0,3230000.0
ORD03978,2023-01-08,2023-01,Nhà cửa & Đời sống,Hải Phòng,1840000.0,Delivered,10,1.0,1840000.0
ORD03979,2023-05-21,2023-05,Điện thoại & Phụ kiện,Hà Nội,2030000.0,Delivered,9,2.0,2030000.0
ORD03980,2023-12-28,2023-12,Điện thoại & Phụ kiện,Hà Nội,1890000.0,Delivered,6,4.0,1890000.0
ORD03981,2023-01-08,2023-01,Thời trang,Hà Nội,4290000.0,Returned,6,0.0,0.0
ORD03982,2023-12-18,2023-12,Mỹ phẩm,Hà Nội,3940000.0,Delivered,4,2.0,3940000.0
ORD03983,2023-04-04,2023-04,Điện thoại & Phụ kiện,TP.HCM,3040000.0,Delivered,12,5.0,3040000.0
ORD03984,2023-11-17,2023-11,Điện thoại & Phụ kiện,TP.HCM,2240000.0,Delivered,2,4.0,2240000.0
ORD03985,2023-02-08,2023-02,Mỹ phẩm,Hà Nội,4830000.0,Delivered,10,1.0,4830000.0
ORD03986,2023-03-22,2023-03,Điện thoại & Phụ kiện,Cần Thơ,2120000.0,Delivered,3,4.0,2120000.0
ORD03987,2023-07-06,2023-07,Điện thoại & Phụ kiện,Hải Phòng,2590000.0,Delivered,3,3.0,2590000.0
ORD03988,2023-03-25,2023-03,Thời trang,Đà Nẵng,3710000.0,Delivered,8,5.0,3710000.0
ORD03989,2023-03-29,2023-03,Thời trang,Hải Phòng,2660000.0,Returned,6,0.0,0.0
ORD03990,2023-08-30,2023-08,Mỹ phẩm,Đà Nẵng,840000.0,Returned,7,0.0,0.0
ORD03991,2023-12-08,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,3530000.0,Delivered,9,4.0,3530000.0
ORD03992,2023-04-03,2023-04,Thời trang,Hà Nội,2110000.0,Delivered,1,4.0,2110000.0
ORD03993,2023-03-27,2023-03,Thời trang,Đà Nẵng,1510000.0,Canceled,2,0.0,0.0
ORD03994,2023-02-13,2023-02,Thời trang,Hà Nội,2150000.0,Delivered,9,2.0,2150000.0
ORD03995,2023-05-17,2023-05,Thời trang,TP.HCM,2080000.0,Canceled,5,0.0,0.0
ORD03996,2023-03-15,2023-03,Điện thoại & Phụ kiện,Cần Thơ,4160000.0,Canceled,4,0.0,0.0
ORD03997,2023-02-05,2023-02,Điện thoại & Phụ kiện,Đà Nẵng,1800000.0,Delivered,1,1.0,1800000.0
ORD03998,2023-04-11,2023-04,Điện thoại & Phụ kiện,Cần Thơ,4150000.0,Delivered,9,4.0,4150000.0
ORD03999,2023-06-05,2023-06,Điện thoại & Phụ kiện,Hà Nội,3250000.0,Returned,11,0.0,0.0
ORD04000,2023-09-12,2023-09,Thời trang,Đà Nẵng,2370000.0,Canceled,13,0.0,0.0
ORD04001,2023-06-20,2023-06,Mỹ phẩm,Hải Phòng,4200000.0,Delivered,9,4.0,4200000.0
ORD04002,2023-08-04,2023-08,Mỹ phẩm,TP.HCM,4490000.0,Delivered,4,2.0,4490000.0
ORD04003,2023-06-19,2023-06,Mỹ phẩm,TP.HCM,3950000.0,Canceled,9,0.0,0.0
ORD04004,2023-09-09,2023-09,Điện thoại & Phụ kiện,Đà Nẵng,4320000.0,Delivered,10,2.0,4320000.0
ORD04005,2023-12-26,2023-12,Thời trang,TP.HCM,1880000.0,Delivered,13,5.0,1880000.0
ORD04006,2023-11-18,2023-11,Điện thoại & Phụ kiện,Hải Phòng,3750000.0,Delivered,1,2.0,3750000.0
ORD04007,2023-02-24,2023-02,Điện thoại & Phụ kiện,Cần Thơ,2840000.0,Returned,5,0.0,0.0
ORD04008,2023-04-01,2023-04,Điện thoại & Phụ kiện,Hải Phòng,710000.0,Canceled,1,0.0,0.0
ORD04009,2023-10-05,2023-10,Thời trang,TP.HCM,3360000.0,Delivered,4,2.0,3360000.0
ORD04010,2023-04-11,2023-04,Nhà cửa & Đời sống,Cần Thơ,2130000.0,Delivered,12,1.0,2130000.0
ORD04011,2023-06-04,2023-06,Điện thoại & Phụ kiện,Hải Phòng,4600000.0,Delivered,5,3.0,4600000.0
ORD04012,2023-12-15,2023-12,Điện thoại & Phụ kiện,Hà Nội,4560000.0,Canceled,11,0.0,0.0
ORD04013,2023-12-30,2023-12,Mỹ phẩm,Hà Nội,3760000.0,Delivered,3,2.0,3760000.0
ORD04014,2023-05-21,2023-05,Điện thoại & Phụ kiện,Cần Thơ,1420000.0,Canceled,2,0.0,0.0
ORD04015,2023-06-22,2023-06,Mỹ phẩm,Cần Thơ,810000.0,Delivered,6,4.0,810000.0
ORD04016,2023-01-10,2023-01,Mỹ phẩm,Cần Thơ,870000.0,Canceled,11,0.0,0.0
ORD04017,2023-08-16,2023-08,Nhà cửa & Đời sống,Hà Nội,1980000.0,Canceled,13,0.0,0.0
ORD04018,2023-09-22,2023-09,Thời trang,Hải Phòng,3650000.0,Delivered,3,3.0,3650000.0
ORD04019,2023-09-05,2023-09,Thời trang,Cần Thơ,800000.0,Delivered,10,5.0,800000.0
ORD04020,2023-09-04,2023-09,Thời trang,Hà Nội,2720000.0,Delivered,1,4.0,2720000.0
ORD04021,2023-06-04,2023-06,Thời trang,Cần Thơ,3150000.0,Returned,11,0.0,0.0
ORD04022,2023-02-03,2023-02,Thời trang,Cần Thơ,550000.0,Delivered,13,2.0,550000.0
ORD04023,2023-05-09,2023-05,Điện thoại & Phụ kiện,Cần Thơ,2330000.0,Delivered,5,2.0,2330000.0
ORD04024,2023-06-09,2023-06,Thời trang,Hà Nội,3370000.0,Delivered,2,5.0,3370000.0
ORD04025,2023-03-30,2023-03,Thời trang,Hải Phòng,2590000.0,Delivered,2,4.0,2590000.0
ORD04026,2023-04-03,2023-04,Mỹ phẩm,Hà Nội,850000.0,Delivered,4,1.0,850000.0
ORD04027,2023-11-23,2023-11,Mỹ phẩm,Hà Nội,830000.0,Delivered,4,1.0,830000.0
ORD04028,2023-08-29,2023-08,Thời trang,Cần Thơ,1510000.0,Returned,4,0.0,0.0
ORD04029,2023-11-19,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,820000.0,Delivered,7,5.0,820000.0
ORD04030,2023-04-27,2023-04,Mỹ phẩm,Đà Nẵng,1110000.0,Delivered,1,5.0,1110000.0
ORD04031,2023-04-04,2023-04,Thời trang,Đà Nẵng,1030000.0,Delivered,13,4.0,1030000.0
ORD04032,2023-06-12,2023-06,Mỹ phẩm,Hà Nội,780000.0,Delivered,8,1.0,780000.0
ORD04033,2023-04-09,2023-04,Nhà cửa & Đời sống,Cần Thơ,740000.0,Delivered,12,1.0,740000.0
ORD04034,2023-04-23,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,2020000.0,Delivered,13,4.0,2020000.0
ORD04035,2023-12-25,2023-12,Mỹ phẩm,TP.HCM,4500000.0,Canceled,10,0.0,0.0
ORD04036,2023-04-01,2023-04,Điện thoại & Phụ kiện,TP.HCM,710000.0,Delivered,9,4.0,710000.0
ORD04037,2023-12-12,2023-12,Điện thoại & Phụ kiện,TP.HCM,290000.0,Delivered,10,2.0,290000.0
ORD04038,2023-07-25,2023-07,Thời trang,Hải Phòng,2500000.0,Delivered,13,4.0,2500000.0
ORD04039,2023-01-17,2023-01,Điện thoại & Phụ kiện,Cần Thơ,2120000.0,Canceled,6,0.0,0.0
ORD04040,2023-10-01,2023-10,Mỹ phẩm,Hà Nội,4190000.0,Delivered,4,5.0,4190000.0
ORD04041,2023-06-22,2023-06,Điện thoại & Phụ kiện,Hà Nội,3090000.0,Returned,6,0.0,0.0
ORD04042,2023-04-26,2023-04,Điện thoại & Phụ kiện,Cần Thơ,2040000.0,Delivered,10,2.0,2040000.0
ORD04043,2023-12-15,2023-12,Thời trang,Hải Phòng,4630000.0,Delivered,7,3.0,4630000.0
ORD04044,2023-06-30,2023-06,Mỹ phẩm,Cần Thơ,710000.0,Delivered,6,2.0,710000.0
ORD04045,2023-04-01,2023-04,Nhà cửa & Đời sống,Hải Phòng,1160000.0,Delivered,11,2.0,1160000.0
ORD04046,2023-03-23,2023-03,Mỹ phẩm,Đà Nẵng,1340000.0,Canceled,1,0.0,0.0
ORD04047,2023-11-20,2023-11,Thời trang,Đà Nẵng,3100000.0,Delivered,5,2.0,3100000.0
ORD04048,2023-04-24,2023-04,Điện thoại & Phụ kiện,Hải Phòng,2760000.0,Delivered,8,1.0,2760000.0
ORD04049,2023-09-14,2023-09,Điện thoại & Phụ kiện,Cần Thơ,4650000.0,Delivered,8,5.0,4650000.0
ORD04050,2023-02-27,2023-02,Điện thoại & Phụ kiện,Đà Nẵng,4860000.0,Delivered,12,1.0,4860000.0
ORD04051,2023-06-03,2023-06,Thời trang,Cần Thơ,2110000.0,Delivered,10,3.0,2110000.0
ORD04052,2023-12-31,2023-12,Thời trang,Đà Nẵng,1710000.0,Delivered,9,1.0,1710000.0
ORD04053,2023-04-26,2023-04,Thời trang,Cần Thơ,3530000.0,Delivered,4,3.0,3530000.0
ORD04054,2023-12-09,2023-12,Mỹ phẩm,Cần Thơ,3110000.0,Delivered,10,4.0,3110000.0
ORD04055,2023-09-23,2023-09,Thời trang,TP.HCM,1210000.0,Delivered,6,3.0,1210000.0
ORD04056,2023-11-11,2023-11,Điện thoại & Phụ kiện,Hải Phòng,3460000.0,Delivered,7,1.0,3460000.0
ORD04057,2023-07-22,2023-07,Điện thoại & Phụ kiện,Hà Nội,410000.0,Canceled,5,0.0,0.0
ORD04058,2023-02-10,2023-02,Mỹ phẩm,Hải Phòng,4680000.0,Delivered,11,3.0,4680000.0
ORD04059,2023-04-15,2023-04,Mỹ phẩm,Cần Thơ,1070000.0,Delivered,8,1.0,1070000.0
ORD04060,2023-07-12,2023-07,Mỹ phẩm,Cần Thơ,4810000.0,Delivered,3,3.0,4810000.0
ORD04061,2023-10-05,2023-10,Điện thoại & Phụ kiện,Hải Phòng,2560000.0,Returned,8,0.0,0.0
ORD04062,2023-12-20,2023-12,Nhà cửa & Đời sống,Cần Thơ,2700000.0,Delivered,5,5.0,2700000.0
ORD04063,2023-08-25,2023-08,Điện thoại & Phụ kiện,Đà Nẵng,2000000.0,Delivered,1,3.0,2000000.0
ORD04064,2023-08-09,2023-08,Điện thoại & Phụ kiện,Cần Thơ,380000.0,Delivered,13,2.0,380000.0
ORD04065,2023-03-09,2023-03,Nhà cửa & Đời sống,Hải Phòng,570000.0,Delivered,6,2.0,570000.0
ORD04066,2023-07-16,2023-07,Điện thoại & Phụ kiện,Hải Phòng,2590000.0,Delivered,2,2.0,2590000.0
ORD04067,2023-09-13,2023-09,Thời trang,Hải Phòng,2350000.0,Delivered,7,2.0,2350000.0
ORD04068,2023-05-19,2023-05,Điện thoại & Phụ kiện,TP.HCM,2810000.0,Delivered,9,3.0,2810000.0
ORD04069,2023-11-08,2023-11,Thời trang,TP.HCM,1620000.0,Delivered,3,1.0,1620000.0
ORD04070,2023-05-29,2023-05,Nhà cửa & Đời sống,TP.HCM,4940000.0,Delivered,10,2.0,4940000.0
ORD04071,2023-04-09,2023-04,Điện thoại & Phụ kiện,TP.HCM,3370000.0,Delivered,4,4.0,3370000.0
ORD04072,2023-03-17,2023-03,Thời trang,TP.HCM,2940000.0,Delivered,4,2.0,2940000.0
ORD04073,2023-10-09,2023-10,Điện thoại & Phụ kiện,TP.HCM,1890000.0,Canceled,4,0.0,0.0
ORD04074,2023-04-19,2023-04,Thời trang,TP.HCM,3110000.0,Delivered,3,1.0,3110000.0
ORD04075,2023-07-07,2023-07,Điện thoại & Phụ kiện,Hải Phòng,1620000.0,Returned,5,0.0,0.0
ORD04076,2023-07-18,2023-07,Điện thoại & Phụ kiện,Hà Nội,2430000.0,Delivered,9,5.0,2430000.0
ORD04077,2023-10-30,2023-10,Điện thoại & Phụ kiện,TP.HCM,320000.0,Delivered,11,2.0,320000.0
ORD04078,2023-11-23,2023-11,Điện thoại & Phụ kiện,Hải Phòng,4270000.0,Canceled,8,0.0,0.0
ORD04079,2023-06-03,2023-06,Nhà cửa & Đời sống,Hà Nội,4600000.0,Canceled,10,0.0,0.0
ORD04080,2023-02-09,2023-02,Điện thoại & Phụ kiện,TP.HCM,1030000.0,Delivered,2,2.0,1030000.0
ORD04081,2023-05-13,2023-05,Điện thoại & Phụ kiện,Hà Nội,3790000.0,Returned,12,0.0,0.0
ORD04082,2023-05-12,2023-05,Thời trang,Hà Nội,2540000.0,Delivered,9,3.0,2540000.0
ORD04083,2023-10-06,2023-10,Điện thoại & Phụ kiện,Đà Nẵng,2990000.0,Delivered,12,5.0,2990000.0
ORD04084,2023-12-28,2023-12,Mỹ phẩm,Cần Thơ,1690000.0,Delivered,10,5.0,1690000.0
ORD04085,2023-03-25,2023-03,Nhà cửa & Đời sống,Đà Nẵng,3820000.0,Delivered,2,1.0,3820000.0
ORD04086,2023-08-30,2023-08,Thời trang,Hà Nội,2940000.0,Delivered,7,2.0,2940000.0
ORD04087,2023-04-26,2023-04,Mỹ phẩm,Hải Phòng,180000.0,Delivered,5,5.0,180000.0
ORD04088,2023-04-19,2023-04,Thời trang,TP.HCM,4590000.0,Delivered,13,5.0,4590000.0
ORD04089,2023-08-09,2023-08,Điện thoại & Phụ kiện,Cần Thơ,1940000.0,Delivered,7,4.0,1940000.0
ORD04090,2023-02-10,2023-02,Thời trang,TP.HCM,3040000.0,Returned,5,0.0,0.0
ORD04091,2023-05-27,2023-05,Thời trang,Hải Phòng,1440000.0,Delivered,12,3.0,1440000.0
ORD04092,2023-04-22,2023-04,Thời trang,Cần Thơ,1190000.0,Delivered,6,4.0,1190000.0
ORD04093,2023-04-13,2023-04,Mỹ phẩm,Đà Nẵng,780000.0,Delivered,8,3.0,780000.0
ORD04094,2023-02-15,2023-02,Thời trang,Hà Nội,1450000.0,Delivered,1,1.0,1450000.0
ORD04095,2023-11-20,2023-11,Nhà cửa & Đời sống,Hải Phòng,1050000.0,Delivered,13,5.0,1050000.0
ORD04096,2023-09-28,2023-09,Mỹ phẩm,Hà Nội,1280000.0,Delivered,11,4.0,1280000.0
ORD04097,2023-07-14,2023-07,Thời trang,Hà Nội,3830000.0,Delivered,13,3.0,3830000.0
ORD04098,2023-10-07,2023-10,Thời trang,TP.HCM,2830000.0,Returned,12,0.0,0.0
ORD04099,2023-10-10,2023-10,Điện thoại & Phụ kiện,Hải Phòng,3670000.0,Delivered,1,1.0,3670000.0
ORD04100,2023-02-09,2023-02,Nhà cửa & Đời sống,Hà Nội,3750000.0,Delivered,5,1.0,3750000.0
ORD04101,2023-07-08,2023-07,Thời trang,Đà Nẵng,3470000.0,Delivered,1,5.0,3470000.0
ORD04102,2023-06-13,2023-06,Điện thoại & Phụ kiện,Cần Thơ,1860000.0,Delivered,3,5.0,1860000.0
ORD04103,2023-01-24,2023-01,Điện thoại & Phụ kiện,Hải Phòng,3700000.0,Delivered,10,3.0,3700000.0
ORD04104,2023-01-24,2023-01,Thời trang,TP.HCM,2460000.0,Delivered,9,3.0,2460000.0
ORD04105,2023-01-04,2023-01,Điện thoại & Phụ kiện,Hải Phòng,2810000.0,Delivered,13,1.0,2810000.0
ORD04106,2023-11-19,2023-11,Điện thoại & Phụ kiện,TP.HCM,2860000.0,Canceled,7,0.0,0.0
ORD04107,2023-10-17,2023-10,Thời trang,Cần Thơ,1470000.0,Delivered,12,5.0,1470000.0
ORD04108,2023-06-30,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,3710000.0,Delivered,6,1.0,3710000.0
ORD04109,2023-09-05,2023-09,Thời trang,Hà Nội,1410000.0,Returned,8,0.0,0.0
ORD04110,2023-04-26,2023-04,Điện thoại & Phụ kiện,Hải Phòng,530000.0,Delivered,8,2.0,530000.0
ORD04111,2023-10-06,2023-10,Điện thoại & Phụ kiện,TP.HCM,1320000.0,Returned,6,0.0,0.0
ORD04112,2023-12-31,2023-12,Thời trang,Cần Thơ,1450000.0,Canceled,4,0.0,0.0
ORD04113,2023-03-10,2023-03,Thời trang,Hà Nội,3760000.0,Returned,4,0.0,0.0
